repo_name,bin,merged,rejected,merged_latency_h,rejected_latency_h,prohibited,language,stars,contributors,commits,repo_age_days,time,intervention,time_after
ghostty-org/ghostty,-5,117,6,13.871132478632477,209.97532407407405,0,Zig,45545,429,15041,1373,2,0,0
ghostty-org/ghostty,-4,165,26,107.6282962962963,975.3543482905983,0,Zig,45545,429,15041,1373,3,0,0
ghostty-org/ghostty,-3,161,19,56.22120600414078,1444.7425877192982,0,Zig,45545,429,15041,1373,4,0,0
ghostty-org/ghostty,-2,117,17,13.441695156695156,349.8329901960784,0,Zig,45545,429,15041,1373,5,0,0
ghostty-org/ghostty,-1,105,18,66.31289947089947,551.7641820987654,0,Zig,45545,429,15041,1373,6,0,0
ghostty-org/ghostty,1,104,39,176.50812767094018,539.8347008547008,0,Zig,45545,429,15041,1373,8,1,1
ghostty-org/ghostty,2,228,59,95.97926291423002,81.56199152542374,0,Zig,45545,429,15041,1373,9,1,2
ghostty-org/ghostty,3,285,59,34.365944444444445,176.44411016949152,0,Zig,45545,429,15041,1373,10,1,3
ghostty-org/ghostty,4,132,48,19.08333754208754,175.490625,0,Zig,45545,429,15041,1373,11,1,4
gobley/gobley,-6,30,1,28.537148148148148,120.2625,0,Kotlin,296,12,238,306,1,0,0
gobley/gobley,-5,6,0,43.90537037037037,,0,Kotlin,296,12,238,306,2,0,0
gobley/gobley,-3,6,0,231.77611111111113,,0,Kotlin,296,12,238,306,4,0,0
gobley/gobley,-2,16,0,170.78173611111112,,0,Kotlin,296,12,238,306,5,0,0
gobley/gobley,-1,20,0,8.664597222222223,,0,Kotlin,296,12,238,306,6,0,0
gobley/gobley,1,14,0,30.86722222222222,,0,Kotlin,296,12,238,306,8,1,1
gobley/gobley,2,1,0,6.360277777777778,,0,Kotlin,296,12,238,306,9,1,2
gobley/gobley,3,2,1,515.2441666666666,5.630833333333333,0,Kotlin,296,12,238,306,10,1,3
gobley/gobley,4,6,0,307.82245370370373,,0,Kotlin,296,12,238,306,11,1,4
gobley/gobley,5,1,1,525.5638888888889,0.006944444444444444,0,Kotlin,296,12,238,306,12,1,5
gobley/gobley,6,0,1,,0.06888888888888889,0,Kotlin,296,12,238,306,13,1,6
huacnlee/gpui-component,-6,52,2,2.020309829059829,11.280694444444444,0,Rust,140,8,385,566,1,0,0
huacnlee/gpui-component,-5,56,4,5.207321428571428,305.5517361111111,0,Rust,140,8,385,566,2,0,0
huacnlee/gpui-component,-4,59,9,14.937485875706216,14.063919753086418,0,Rust,140,8,385,566,3,0,0
huacnlee/gpui-component,-3,86,9,10.368866279069767,17.29716049382716,0,Rust,140,8,385,566,4,0,0
huacnlee/gpui-component,-2,61,4,5.396010928961749,40.97895833333334,0,Rust,140,8,385,566,5,0,0
huacnlee/gpui-component,-1,60,10,12.584824074074074,159.50733333333332,0,Rust,140,8,385,566,6,0,0
huacnlee/gpui-component,1,101,7,28.833380088008802,156.0936111111111,0,Rust,140,8,385,566,8,1,1
huacnlee/gpui-component,2,141,22,5.168437746256895,65.61356060606062,0,Rust,140,8,385,566,9,1,2
huacnlee/gpui-component,3,106,10,5.198092243186583,142.6423888888889,0,Rust,140,8,385,566,10,1,3
huacnlee/gpui-component,4,68,12,14.330665849673203,109.49275462962963,0,Rust,140,8,385,566,11,1,4
huacnlee/gpui-component,5,44,11,40.57153409090909,384.17565656565654,0,Rust,140,8,385,566,12,1,5
huacnlee/gpui-component,6,65,20,18.586354700854702,176.30725,0,Rust,140,8,385,566,13,1,6
inclusionAI/AReaL,-6,3,0,38.35981481481481,,0,Python,4549,59,755,310,1,0,0
inclusionAI/AReaL,-5,47,0,9.862901891252955,,0,Python,4549,59,755,310,2,0,0
inclusionAI/AReaL,-4,33,5,25.033829966329964,91.31311111111111,0,Python,4549,59,755,310,3,0,0
inclusionAI/AReaL,-3,45,5,31.303654320987654,279.5588888888889,0,Python,4549,59,755,310,4,0,0
inclusionAI/AReaL,-2,74,7,20.00591216216216,358.4780555555555,0,Python,4549,59,755,310,5,0,0
inclusionAI/AReaL,-1,75,6,54.55047037037037,102.42208333333333,0,Python,4549,59,755,310,6,0,0
inclusionAI/AReaL,1,98,8,31.512582199546483,529.2394444444444,0,Python,4549,59,755,310,8,1,1
inclusionAI/AReaL,2,79,8,43.108333333333334,598.8616319444444,0,Python,4549,59,755,310,9,1,2
inclusionAI/AReaL,3,68,7,23.736290849673203,54.17075396825396,0,Python,4549,59,755,310,10,1,3
inclusionAI/AReaL,4,77,3,33.08285353535353,933.1175925925926,0,Python,4549,59,755,310,11,1,4
inclusionAI/AReaL,5,73,15,51.496099695586,392.8002407407408,0,Python,4549,59,755,310,12,1,5
inclusionAI/AReaL,6,45,21,97.6517037037037,879.982103174603,0,Python,4549,59,755,310,13,1,6
instructor-ai/instructor,-6,39,12,111.70750712250712,561.4866666666667,0,Python,10321,204,1206,931,1,0,0
instructor-ai/instructor,-5,30,32,79.13312037037036,38.012135416666666,0,Python,10321,204,1206,931,2,0,0
instructor-ai/instructor,-4,25,38,79.61765555555556,121.90280701754385,0,Python,10321,204,1206,931,3,0,0
instructor-ai/instructor,-3,9,17,59.251913580246914,42.316045751633986,0,Python,10321,204,1206,931,4,0,0
instructor-ai/instructor,-2,1,14,258.06388888888887,126.30380952380952,0,Python,10321,204,1206,931,5,0,0
instructor-ai/instructor,-1,31,26,124.20444444444445,598.7334829059829,0,Python,10321,204,1206,931,6,0,0
instructor-ai/instructor,1,14,11,64.51954365079365,103.79171717171717,0,Python,10321,204,1206,931,8,1,1
instructor-ai/instructor,2,28,21,55.734613095238096,324.9495105820106,0,Python,10321,204,1206,931,9,1,2
instructor-ai/instructor,3,22,25,40.76751262626263,118.16043333333333,0,Python,10321,204,1206,931,10,1,3
instructor-ai/instructor,4,43,27,1.7162596899224807,50.12788065843621,0,Python,10321,204,1206,931,11,1,4
instructor-ai/instructor,5,10,17,77.6545,274.09395424836606,0,Python,10321,204,1206,931,12,1,5
instructor-ai/instructor,6,10,13,209.25711111111113,501.61367521367526,0,Python,10321,204,1206,931,13,1,6
jerryjliu/llama_index,-6,158,15,75.44114451476794,726.1473703703704,0,Python,21205,318,1546,1155,1,0,0
jerryjliu/llama_index,-5,139,9,35.91438449240607,38.05314814814815,0,Python,21205,318,1546,1155,2,0,0
jerryjliu/llama_index,-4,116,14,125.06868055555556,2644.336488095238,0,Python,21205,318,1546,1155,3,0,0
jerryjliu/llama_index,-3,151,38,106.32444628403238,4399.63350877193,0,Python,21205,318,1546,1155,4,0,0
jerryjliu/llama_index,-2,146,16,36.67469178082192,385.9594618055556,0,Python,21205,318,1546,1155,5,0,0
jerryjliu/llama_index,-1,109,13,26.915953109072376,545.4215384615384,0,Python,21205,318,1546,1155,6,0,0
jerryjliu/llama_index,1,195,19,26.859041310541308,223.61562865497072,0,Python,21205,318,1546,1155,8,1,1
jerryjliu/llama_index,2,169,12,36.6286456278764,145.3925925925926,0,Python,21205,318,1546,1155,9,1,2
jerryjliu/llama_index,3,126,3,27.563606701940035,20.691574074074072,0,Python,21205,318,1546,1155,10,1,3
jerryjliu/llama_index,4,116,17,30.793474616858237,803.2150490196078,0,Python,21205,318,1546,1155,11,1,4
jerryjliu/llama_index,5,125,40,58.11884888888889,2682.349409722222,0,Python,21205,318,1546,1155,12,1,5
jerryjliu/llama_index,6,95,31,68.89486549707603,6345.04146953405,0,Python,21205,318,1546,1155,13,1,6
jovian-experiments/jovian-nixos,-6,5,0,35.943666666666665,,0,Nix,926,23,1538,1379,1,0,0
jovian-experiments/jovian-nixos,-5,5,0,194.62966666666665,,0,Nix,926,23,1538,1379,2,0,0
jovian-experiments/jovian-nixos,-4,6,0,276.76680555555555,,0,Nix,926,23,1538,1379,3,0,0
jovian-experiments/jovian-nixos,-3,7,2,1083.4069841269843,109.55402777777779,0,Nix,926,23,1538,1379,4,0,0
jovian-experiments/jovian-nixos,-2,17,3,226.75643790849674,1474.2250925925928,0,Nix,926,23,1538,1379,5,0,0
jovian-experiments/jovian-nixos,-1,6,3,263.02893518518516,398.730462962963,0,Nix,926,23,1538,1379,6,0,0
jovian-experiments/jovian-nixos,1,15,3,153.54387037037037,0.4975,0,Nix,926,23,1538,1379,8,1,1
jovian-experiments/jovian-nixos,2,27,2,32.23761316872428,1.3122222222222222,0,Nix,926,23,1538,1379,9,1,2
jovian-experiments/jovian-nixos,3,8,2,26.571493055555557,46.53916666666667,0,Nix,926,23,1538,1379,10,1,3
jovian-experiments/jovian-nixos,4,9,4,123.99503086419753,497.5994444444445,0,Nix,926,23,1538,1379,11,1,4
jovian-experiments/jovian-nixos,5,17,1,179.82454248366014,1958.8108333333332,0,Nix,926,23,1538,1379,12,1,5
jovian-experiments/jovian-nixos,6,7,0,10.714285714285714,,0,Nix,926,23,1538,1379,13,1,6
jozu-ai/kitops,-6,33,6,36.99002525252525,471.39444444444445,0,Go,736,23,787,698,1,0,0
jozu-ai/kitops,-5,15,4,39.097055555555556,461.7453472222222,0,Go,736,23,787,698,2,0,0
jozu-ai/kitops,-4,11,6,25.056515151515153,365.66148148148153,0,Go,736,23,787,698,3,0,0
jozu-ai/kitops,-3,11,7,54.842525252525256,754.0317460317461,0,Go,736,23,787,698,4,0,0
jozu-ai/kitops,-2,7,3,94.52420634920635,560.6564814814815,0,Go,736,23,787,698,5,0,0
jozu-ai/kitops,-1,17,7,81.6037908496732,472.47940476190473,0,Go,736,23,787,698,6,0,0
jozu-ai/kitops,1,19,1,64.40480994152047,840.0677777777778,0,Go,736,23,787,698,8,1,1
jozu-ai/kitops,2,7,6,75.49107142857143,1178.8531481481482,0,Go,736,23,787,698,9,1,2
jozu-ai/kitops,3,12,2,385.704675925926,1340.5701388888888,0,Go,736,23,787,698,10,1,3
jozu-ai/kitops,4,16,3,196.90789930555556,153.18935185185185,0,Go,736,23,787,698,11,1,4
jozu-ai/kitops,5,20,10,306.55969444444446,1499.7893055555555,0,Go,736,23,787,698,12,1,5
jozu-ai/kitops,6,23,15,52.51599033816425,1404.8062777777777,0,Go,736,23,787,698,13,1,6
jxnl/instructor,-6,39,12,111.70750712250712,561.4866666666667,0,Python,7712,168,1037,931,1,0,0
jxnl/instructor,-5,30,32,79.13312037037036,38.012135416666666,0,Python,7712,168,1037,931,2,0,0
jxnl/instructor,-4,25,38,79.61765555555556,121.90280701754385,0,Python,7712,168,1037,931,3,0,0
jxnl/instructor,-3,9,17,59.251913580246914,42.316045751633986,0,Python,7712,168,1037,931,4,0,0
jxnl/instructor,-2,1,14,258.06388888888887,126.30380952380952,0,Python,7712,168,1037,931,5,0,0
jxnl/instructor,-1,31,26,124.20444444444445,598.7334829059829,0,Python,7712,168,1037,931,6,0,0
jxnl/instructor,1,14,11,64.51954365079365,103.79171717171717,0,Python,7712,168,1037,931,8,1,1
jxnl/instructor,2,28,21,55.734613095238096,324.9495105820106,0,Python,7712,168,1037,931,9,1,2
jxnl/instructor,3,22,25,40.76751262626263,118.16043333333333,0,Python,7712,168,1037,931,10,1,3
jxnl/instructor,4,43,27,1.7162596899224807,50.12788065843621,0,Python,7712,168,1037,931,11,1,4
jxnl/instructor,5,10,17,77.6545,274.09395424836606,0,Python,7712,168,1037,931,12,1,5
jxnl/instructor,6,10,13,209.25711111111113,501.61367521367526,0,Python,7712,168,1037,931,13,1,6
jxnl/openai_function_call,-6,39,12,111.70750712250712,561.4866666666667,0,Python,722,12,125,931,1,0,0
jxnl/openai_function_call,-5,30,32,79.13312037037036,38.012135416666666,0,Python,722,12,125,931,2,0,0
jxnl/openai_function_call,-4,25,38,79.61765555555556,121.90280701754385,0,Python,722,12,125,931,3,0,0
jxnl/openai_function_call,-3,9,17,59.251913580246914,42.316045751633986,0,Python,722,12,125,931,4,0,0
jxnl/openai_function_call,-2,1,14,258.06388888888887,126.30380952380952,0,Python,722,12,125,931,5,0,0
jxnl/openai_function_call,-1,31,26,124.20444444444445,598.7334829059829,0,Python,722,12,125,931,6,0,0
jxnl/openai_function_call,1,14,11,64.51954365079365,103.79171717171717,0,Python,722,12,125,931,8,1,1
jxnl/openai_function_call,2,28,21,55.734613095238096,324.9495105820106,0,Python,722,12,125,931,9,1,2
jxnl/openai_function_call,3,22,25,40.76751262626263,118.16043333333333,0,Python,722,12,125,931,10,1,3
jxnl/openai_function_call,4,43,27,1.7162596899224807,50.12788065843621,0,Python,722,12,125,931,11,1,4
jxnl/openai_function_call,5,10,17,77.6545,274.09395424836606,0,Python,722,12,125,931,12,1,5
jxnl/openai_function_call,6,10,13,209.25711111111113,501.61367521367526,0,Python,722,12,125,931,13,1,6
kitops-ml/kitops,-6,33,6,36.99002525252525,471.39444444444445,0,Go,1313,34,1058,698,1,0,0
kitops-ml/kitops,-5,15,4,39.097055555555556,461.7453472222222,0,Go,1313,34,1058,698,2,0,0
kitops-ml/kitops,-4,11,6,25.056515151515153,365.66148148148153,0,Go,1313,34,1058,698,3,0,0
kitops-ml/kitops,-3,11,7,54.842525252525256,754.0317460317461,0,Go,1313,34,1058,698,4,0,0
kitops-ml/kitops,-2,7,3,94.52420634920635,560.6564814814815,0,Go,1313,34,1058,698,5,0,0
kitops-ml/kitops,-1,17,7,81.6037908496732,472.47940476190473,0,Go,1313,34,1058,698,6,0,0
kitops-ml/kitops,1,19,1,64.40480994152047,840.0677777777778,0,Go,1313,34,1058,698,8,1,1
kitops-ml/kitops,2,7,6,75.49107142857143,1178.8531481481482,0,Go,1313,34,1058,698,9,1,2
kitops-ml/kitops,3,12,2,385.704675925926,1340.5701388888888,0,Go,1313,34,1058,698,10,1,3
kitops-ml/kitops,4,16,3,196.90789930555556,153.18935185185185,0,Go,1313,34,1058,698,11,1,4
kitops-ml/kitops,5,20,10,306.55969444444446,1499.7893055555555,0,Go,1313,34,1058,698,12,1,5
kitops-ml/kitops,6,23,15,52.51599033816425,1404.8062777777777,0,Go,1313,34,1058,698,13,1,6
konflux-ci/build-definitions,-6,84,29,175.12633597883598,187.10018199233716,0,Shell,33,154,4157,1528,1,0,0
konflux-ci/build-definitions,-5,85,19,205.71880065359477,258.86103801169594,0,Shell,33,154,4157,1528,2,0,0
konflux-ci/build-definitions,-4,85,40,215.21549673202617,483.15060416666665,0,Shell,33,154,4157,1528,3,0,0
konflux-ci/build-definitions,-3,77,23,242.3284235209235,223.8139734299517,0,Shell,33,154,4157,1528,4,0,0
konflux-ci/build-definitions,-2,106,15,169.39449947589097,118.46501851851852,0,Shell,33,154,4157,1528,5,0,0
konflux-ci/build-definitions,-1,58,27,105.2186733716475,215.87156378600824,0,Shell,33,154,4157,1528,6,0,0
konflux-ci/build-definitions,1,85,7,109.08762091503267,1062.5001190476191,0,Shell,33,154,4157,1528,8,1,1
konflux-ci/build-definitions,2,52,27,172.23182158119658,296.0332098765432,0,Shell,33,154,4157,1528,9,1,2
konflux-ci/build-definitions,3,52,28,266.6163141025641,415.5463293650793,0,Shell,33,154,4157,1528,10,1,3
konflux-ci/build-definitions,4,72,8,148.9017438271605,53.040486111111115,0,Shell,33,154,4157,1528,11,1,4
konflux-ci/build-definitions,5,62,49,349.2008781362007,5502.862681405895,0,Shell,33,154,4157,1528,12,1,5
konflux-ci/build-definitions,6,71,24,489.44008998435055,1230.9000347222222,0,Shell,33,154,4157,1528,13,1,6
kubestellar/ui,-6,126,12,7.970529100529101,17.525625,0,TypeScript,175,91,1387,377,1,0,0
kubestellar/ui,-5,107,10,5.519439252336449,85.877,0,TypeScript,175,91,1387,377,2,0,0
kubestellar/ui,-4,97,5,5.790967926689576,31.49116666666667,0,TypeScript,175,91,1387,377,3,0,0
kubestellar/ui,-3,139,33,16.116564748201437,40.31064814814815,0,TypeScript,175,91,1387,377,4,0,0
kubestellar/ui,-2,112,33,51.744057539682544,138.22734848484848,0,TypeScript,175,91,1387,377,5,0,0
kubestellar/ui,-1,241,39,24.603695251267865,153.79206552706552,0,TypeScript,175,91,1387,377,6,0,0
kubestellar/ui,1,87,24,74.03608876117497,326.6256134259259,0,TypeScript,175,91,1387,377,8,1,1
kubestellar/ui,2,59,17,87.24895480225989,396.1675980392157,0,TypeScript,175,91,1387,377,9,1,2
kubestellar/ui,3,42,7,71.50633597883598,670.3021428571428,0,TypeScript,175,91,1387,377,10,1,3
kubestellar/ui,4,43,11,86.42936046511628,495.2226262626263,0,TypeScript,175,91,1387,377,11,1,4
kubestellar/ui,5,10,6,146.7386111111111,320.28375,0,TypeScript,175,91,1387,377,12,1,5
kubestellar/ui,6,45,20,69.53234567901235,111.75483333333332,0,TypeScript,175,91,1387,377,13,1,6
kyu08/fzf-make,-6,0,1,,1.2075,0,Rust,265,16,394,1029,1,0,0
kyu08/fzf-make,-5,0,2,,322.1118055555555,0,Rust,265,16,394,1029,2,0,0
kyu08/fzf-make,-4,41,6,56.53758130081301,272.95962962962966,0,Rust,265,16,394,1029,3,0,0
kyu08/fzf-make,-3,2,0,0.27472222222222226,,0,Rust,265,16,394,1029,4,0,0
kyu08/fzf-make,-2,0,1,,185.26277777777779,0,Rust,265,16,394,1029,5,0,0
kyu08/fzf-make,-1,6,2,9.41550925925926,1106.962361111111,0,Rust,265,16,394,1029,6,0,0
kyu08/fzf-make,1,13,1,151.84521367521367,25.590833333333332,0,Rust,265,16,394,1029,8,1,1
kyu08/fzf-make,2,20,2,312.52469444444444,0.23375,0,Rust,265,16,394,1029,9,1,2
kyu08/fzf-make,4,3,1,105.7625,66.36083333333333,0,Rust,265,16,394,1029,11,1,4
kyu08/fzf-make,5,1,0,442.39666666666665,,0,Rust,265,16,394,1029,12,1,5
linuxfoundation/crowd.dev,-6,57,22,20.09977582846004,11959.092361111112,0,TypeScript,3349,52,4273,1282,1,0,0
linuxfoundation/crowd.dev,-5,100,5,18.717875,26.483999999999998,0,TypeScript,3349,52,4273,1282,2,0,0
linuxfoundation/crowd.dev,-4,72,3,38.11737654320987,33.45777777777778,0,TypeScript,3349,52,4273,1282,3,0,0
linuxfoundation/crowd.dev,-3,62,5,87.62616935483871,164.04905555555555,0,TypeScript,3349,52,4273,1282,4,0,0
linuxfoundation/crowd.dev,-2,61,3,199.58874772313297,1675.2527777777777,0,TypeScript,3349,52,4273,1282,5,0,0
linuxfoundation/crowd.dev,-1,81,12,43.711522633744856,2917.3333796296297,0,TypeScript,3349,52,4273,1282,6,0,0
linuxfoundation/crowd.dev,1,71,10,42.084604851330205,87.57952777777777,0,TypeScript,3349,52,4273,1282,8,1,1
linuxfoundation/crowd.dev,2,80,5,164.18023263888887,338.63655555555556,0,TypeScript,3349,52,4273,1282,9,1,2
linuxfoundation/crowd.dev,3,47,1,149.6882742316785,20.82111111111111,0,TypeScript,3349,52,4273,1282,10,1,3
linuxfoundation/crowd.dev,4,73,6,34.21085616438356,749.0334259259258,0,TypeScript,3349,52,4273,1282,11,1,4
linuxfoundation/crowd.dev,5,65,7,114.6603076923077,1007.4331746031746,0,TypeScript,3349,52,4273,1282,12,1,5
linuxfoundation/crowd.dev,6,95,9,234.01511403508772,607.3353395061728,0,TypeScript,3349,52,4273,1282,13,1,6
longbridge/gpui-component,-6,52,2,2.020309829059829,11.280694444444444,0,Rust,10696,76,1723,566,1,0,0
longbridge/gpui-component,-5,56,4,5.207321428571428,305.5517361111111,0,Rust,10696,76,1723,566,2,0,0
longbridge/gpui-component,-4,59,9,14.937485875706216,14.063919753086418,0,Rust,10696,76,1723,566,3,0,0
longbridge/gpui-component,-3,86,9,10.368866279069767,17.29716049382716,0,Rust,10696,76,1723,566,4,0,0
longbridge/gpui-component,-2,61,4,5.396010928961749,40.97895833333334,0,Rust,10696,76,1723,566,5,0,0
longbridge/gpui-component,-1,60,10,12.584824074074074,159.50733333333332,0,Rust,10696,76,1723,566,6,0,0
longbridge/gpui-component,1,101,7,28.833380088008802,156.0936111111111,0,Rust,10696,76,1723,566,8,1,1
longbridge/gpui-component,2,141,22,5.168437746256895,65.61356060606062,0,Rust,10696,76,1723,566,9,1,2
longbridge/gpui-component,3,106,10,5.198092243186583,142.6423888888889,0,Rust,10696,76,1723,566,10,1,3
longbridge/gpui-component,4,68,12,14.330665849673203,109.49275462962963,0,Rust,10696,76,1723,566,11,1,4
longbridge/gpui-component,5,44,11,40.57153409090909,384.17565656565654,0,Rust,10696,76,1723,566,12,1,5
longbridge/gpui-component,6,65,20,18.586354700854702,176.30725,0,Rust,10696,76,1723,566,13,1,6
longbridgeapp/gpui-component,-6,52,2,2.020309829059829,11.280694444444444,0,Rust,216,12,493,566,1,0,0
longbridgeapp/gpui-component,-5,56,4,5.207321428571428,305.5517361111111,0,Rust,216,12,493,566,2,0,0
longbridgeapp/gpui-component,-4,59,9,14.937485875706216,14.063919753086418,0,Rust,216,12,493,566,3,0,0
longbridgeapp/gpui-component,-3,86,9,10.368866279069767,17.29716049382716,0,Rust,216,12,493,566,4,0,0
longbridgeapp/gpui-component,-2,61,4,5.396010928961749,40.97895833333334,0,Rust,216,12,493,566,5,0,0
longbridgeapp/gpui-component,-1,60,10,12.584824074074074,159.50733333333332,0,Rust,216,12,493,566,6,0,0
longbridgeapp/gpui-component,1,101,7,28.833380088008802,156.0936111111111,0,Rust,216,12,493,566,8,1,1
longbridgeapp/gpui-component,2,141,22,5.168437746256895,65.61356060606062,0,Rust,216,12,493,566,9,1,2
longbridgeapp/gpui-component,3,106,10,5.198092243186583,142.6423888888889,0,Rust,216,12,493,566,10,1,3
longbridgeapp/gpui-component,4,68,12,14.330665849673203,109.49275462962963,0,Rust,216,12,493,566,11,1,4
longbridgeapp/gpui-component,5,44,11,40.57153409090909,384.17565656565654,0,Rust,216,12,493,566,12,1,5
longbridgeapp/gpui-component,6,65,20,18.586354700854702,176.30725,0,Rust,216,12,493,566,13,1,6
lumen-oss/lux,-6,45,2,55.546549382716044,216.9675,1,Rust,928,15,1269,720,1,0,0
lumen-oss/lux,-5,43,3,77.78556201550387,732.3825925925926,1,Rust,928,15,1269,720,2,0,0
lumen-oss/lux,-4,39,4,41.46684472934473,664.3298611111111,1,Rust,928,15,1269,720,3,0,0
lumen-oss/lux,-3,86,2,42.21423126614987,0.035694444444444445,1,Rust,928,15,1269,720,4,0,0
lumen-oss/lux,-2,70,2,31.024976190476192,0.6365277777777778,1,Rust,928,15,1269,720,5,0,0
lumen-oss/lux,-1,59,6,33.508385122410544,104.9075462962963,1,Rust,928,15,1269,720,6,0,0
lumen-oss/lux,1,59,4,38.35051789077213,76.17826388888889,1,Rust,928,15,1269,720,8,1,1
lumen-oss/lux,2,68,4,56.413357843137256,1079.2647222222222,1,Rust,928,15,1269,720,9,1,2
lumen-oss/lux,3,28,18,37.32683531746032,83.07746913580246,1,Rust,928,15,1269,720,10,1,3
lumen-oss/lux,4,34,7,25.33143790849673,7.123015873015873,1,Rust,928,15,1269,720,11,1,4
lumen-oss/lux,5,30,5,10.555666666666667,19.101888888888887,1,Rust,928,15,1269,720,12,1,5
lumen-oss/lux,6,29,8,38.98887931034483,165.33246527777777,1,Rust,928,15,1269,720,13,1,6
lxc/incus,-6,67,3,20.012010779436153,1563.3519444444444,1,Go,5030,372,38885,893,1,0,0
lxc/incus,-5,48,2,25.830642361111114,137.21944444444446,1,Go,5030,372,38885,893,2,0,0
lxc/incus,-4,35,2,33.88069047619048,1465.876111111111,1,Go,5030,372,38885,893,3,0,0
lxc/incus,-3,62,5,68.15073924731183,11.7265,1,Go,5030,372,38885,893,4,0,0
lxc/incus,-2,99,3,31.19547699214366,49.13583333333333,1,Go,5030,372,38885,893,5,0,0
lxc/incus,-1,112,15,16.80089285714286,910.274574074074,1,Go,5030,372,38885,893,6,0,0
lxc/incus,1,51,1,115.91057734204793,0.25666666666666665,1,Go,5030,372,38885,893,8,1,1
lxc/incus,2,48,2,69.92572916666667,43.61069444444445,1,Go,5030,372,38885,893,9,1,2
lxc/incus,3,70,5,14.558035714285714,984.2347222222222,1,Go,5030,372,38885,893,10,1,3
lxc/incus,4,43,6,40.55824935400517,4.69662037037037,1,Go,5030,372,38885,893,11,1,4
lxc/incus,5,44,2,18.961338383838385,4.502777777777778,1,Go,5030,372,38885,893,12,1,5
lxc/incus,6,58,4,84.10933429118774,0.02986111111111111,1,Go,5030,372,38885,893,13,1,6
lxc/incus-os,-6,35,0,12.924555555555555,,1,Go,886,19,2620,496,1,0,0
lxc/incus-os,-5,26,0,16.73969017094017,,1,Go,886,19,2620,496,2,0,0
lxc/incus-os,-4,16,0,5.573611111111111,,1,Go,886,19,2620,496,3,0,0
lxc/incus-os,-3,57,0,10.836271929824562,,1,Go,886,19,2620,496,4,0,0
lxc/incus-os,-2,40,2,24.99404861111111,463.90625,1,Go,886,19,2620,496,5,0,0
lxc/incus-os,-1,68,0,12.551846405228758,,1,Go,886,19,2620,496,6,0,0
lxc/incus-os,1,91,0,21.997167277167275,,1,Go,886,19,2620,496,8,1,1
lxc/incus-os,2,79,0,13.780147679324894,,1,Go,886,19,2620,496,9,1,2
lxc/incus-os,3,52,0,8.597948717948718,,1,Go,886,19,2620,496,10,1,3
lxc/incus-os,4,58,0,17.052667624521074,,1,Go,886,19,2620,496,11,1,4
lxc/incus-os,5,39,0,11.59712962962963,,1,Go,886,19,2620,496,12,1,5
lxc/incus-os,6,5,0,1.1057222222222223,,1,Go,886,19,2620,496,13,1,6
lxc/terraform-provider-incus,-6,11,3,202.9181818181818,13.176296296296295,1,Go,177,55,1444,747,1,0,0
lxc/terraform-provider-incus,-5,14,1,180.81065476190474,0.8805555555555555,1,Go,177,55,1444,747,2,0,0
lxc/terraform-provider-incus,-4,5,0,4.8675,,1,Go,177,55,1444,747,3,0,0
lxc/terraform-provider-incus,-3,7,1,20.773968253968256,85.10722222222222,1,Go,177,55,1444,747,4,0,0
lxc/terraform-provider-incus,-2,4,2,111.1920138888889,2.052638888888889,1,Go,177,55,1444,747,5,0,0
lxc/terraform-provider-incus,-1,6,0,412.65124999999995,,1,Go,177,55,1444,747,6,0,0
lxc/terraform-provider-incus,1,18,1,63.51162037037037,563.6830555555556,1,Go,177,55,1444,747,8,1,1
lxc/terraform-provider-incus,2,12,0,288.3235416666667,,1,Go,177,55,1444,747,9,1,2
lxc/terraform-provider-incus,3,7,0,31.978492063492062,,1,Go,177,55,1444,747,10,1,3
lxc/terraform-provider-incus,4,12,0,3.4119675925925925,,1,Go,177,55,1444,747,11,1,4
lxc/terraform-provider-incus,5,6,0,22.258425925925923,,1,Go,177,55,1444,747,12,1,5
lxc/terraform-provider-incus,6,12,0,91.04930555555556,,1,Go,177,55,1444,747,13,1,6
manyfold3d/manyfold,-6,103,2,12.828905070118662,68.92263888888888,0,Ruby,1837,35,12099,1790,1,0,0
manyfold3d/manyfold,-5,138,3,31.70026972624799,4246.454444444445,0,Ruby,1837,35,12099,1790,2,0,0
manyfold3d/manyfold,-4,122,1,10.620974499089252,3707.762222222222,0,Ruby,1837,35,12099,1790,3,0,0
manyfold3d/manyfold,-3,119,2,3.9305999066293182,96.75305555555555,0,Ruby,1837,35,12099,1790,4,0,0
manyfold3d/manyfold,-2,83,1,2.323935742971887,7418.6513888888885,0,Ruby,1837,35,12099,1790,5,0,0
manyfold3d/manyfold,-1,72,2,54.25618441358025,73.11874999999999,0,Ruby,1837,35,12099,1790,6,0,0
manyfold3d/manyfold,1,54,2,4.933163580246913,357.3304166666667,0,Ruby,1837,35,12099,1790,8,1,1
manyfold3d/manyfold,2,67,23,66.80312189054727,411.44987922705315,0,Ruby,1837,35,12099,1790,9,1,2
manyfold3d/manyfold,3,119,9,14.855123716153129,654.6558333333334,0,Ruby,1837,35,12099,1790,10,1,3
manyfold3d/manyfold,4,94,0,31.03099586288416,,0,Ruby,1837,35,12099,1790,11,1,4
manyfold3d/manyfold,5,92,12,28.285199275362316,349.8120138888889,0,Ruby,1837,35,12099,1790,12,1,5
